"Inter","Verona","Empoli","Torino","Bologna","Udinese","Napoli","Roma","Cagliari","Sampdoria","Atalanta","Lazio","Fiorentina","Juventus","Genoa","Sassuolo","Milan","Salernitana","Spezia","Venezia"
86,49,50,53,54,54,80,58,28,35,71,60,63,66,24,47,84,17,34,27
92,59,48,48,47,48,86,62,19,40,78,63,56,74,19,43,83,18,28,31
87,46,50,60,52,45,84,53,24,40,76,68,71,65,17,42,84,14,31,34
80,53,49,53,52,41,81,67,33,34,73,67,61,72,17,50,80,16,28,29
85,53,50,62,53,43,76,70,20,38,68,65,67,58,19,50,78,22,29,30
85,56,50,49,44,53,82,62,30,33,81,59,58,65,20,50,83,26,28,25
93,54,47,44,48,42,83,66,23,36,70,69,66,73,25,42,82,15,35,27
91,52,46,54,44,43,75,59,27,37,65,72,60,71,18,63,81,21,34,28
87,53,44,56,41,49,86,58,23,48,81,59,72,68,19,54,81,16,26,32
87,64,42,63,43,50,70,57,24,36,77,63,69,59,19,55,84,27,21,33
93,54,58,57,55,49,69,64,24,36,65,53,63,70,21,43,75,13,36,31
89,58,49,57,50,43,84,61,23,40,76,67,55,65,20,48,82,20,24,41
93,53,52,50,48,46,84,53,33,40,73,59,62,68,19,45,86,21,32,23
92,43,60,51,59,47,76,63,20,40,80,50,62,74,19,45,83,17,29,26
90,46,51,48,46,40,79,57,28,47,82,61,62,72,18,53,80,16,32,24
89,53,48,51,49,56,81,69,22,43,65,57,57,68,18,45,80,18,34,29
88,54,58,53,44,44,78,60,27,32,77,51,64,63,21,49,80,30,28,25
93,49,50,44,43,48,74,57,30,42,73,71,66,74,25,49,80,21,28,21
92,48,48,57,51,53,78,57,19,37,73,69,65,69,19,50,80,20,35,26
84,51,47,49,44,62,77,56,26,35,81,62,64,75,23,42,84,14,30,33
99,46,55,53,55,58,76,59,23,37,74,59,60,65,18,51,73,17,30,26
95,58,53,56,47,45,81,58,27,36,80,63,59,53,19,48,90,19,27,27
93,58,54,48,48,42,76,64,27,42,76,59,58,67,26,41,74,19,34,32
89,42,53,47,54,45,78,67,37,36,70,61,69,65,19,49,86,12,24,31
90,40,50,61,45,46,69,61,21,47,72,64,70,65,21,46,69,20,39,35
95,57,45,50,47,50,83,60,26,38,78,66,54,68,21,53,77,18,30,25
87,54,52,53,46,47,79,63,18,35,76,67,63,70,23,45,93,16,29,29
92,49,50,52,52,47,82,69,27,31,68,69,70,56,18,47,78,22,32,29
95,62,44,58,53,50,74,55,23,41,70,65,61,66,20,46,82,17,30,32
93,48,46,49,49,46,78,68,20,32,79,62,63,71,23,55,81,15,31,30
84,52,47,45,58,40,80,67,32,40,72,62,65,65,22,42,89,22,27,27
91,54,49,56,42,55,77,66,31,38,68,64,60,59,23,54,81,18,27,35
94,55,44,55,54,58,84,65,25,39,76,56,58,63,19,44,74,17,34,31
96,51,46,47,45,42,78,67,26,44,75,61,57,67,23,47,85,17,30,33
88,47,43,60,48,47,80,59,28,50,74,61,64,72,17,62,67,13,34,31
86,45,52,65,46,44,77,75,20,42,73,58,60,68,25,42,77,18,31,29
93,53,45,52,53,46,76,59,25,44,72,60,60,74,18,57,88,15,25,26
91,67,46,51,46,51,71,62,26,46,70,65,61,67,22,43,80,18,26,32
88,51,49,54,49,41,83,59,18,34,77,64,65,69,20,53,84,20,31,29
87,57,42,54,50,53,85,58,24,47,66,59,70,66,23,40,79,12,37,31
81,54,48,59,44,53,81,55,31,33,83,57,58,75,23,56,81,13,26,35
82,54,54,50,46,40,73,65,28,38,69,63,62,66,25,51,84,22,37,26
89,41,49,51,46,52,74,65,21,44,81,69,68,64,30,45,84,15,30,28
97,49,55,55,49,42,86,67,23,36,82,49,54,76,21,49,70,20,28,41
86,57,49,51,43,48,76,66,23,45,77,65,57,73,21,50,80,19,32,25
94,66,50,53,49,30,74,62,24,43,68,60,56,72,21,48,76,21,28,38
94,46,43,51,55,44,76,73,20,30,70,69,63,66,25,49,86,15,37,30
90,41,49,54,45,59,80,67,20,39,77,59,65,69,22,46,81,25,27,22
87,62,41,51,48,35,74,68,30,36,72,74,63,71,21,49,76,22,35,27
89,55,52,48,49,49,78,69,27,42,71,57,71,75,21,41,84,13,23,36
89,47,60,53,60,45,77,69,31,34,68,62,66,67,20,47,79,16,28,36
89,54,51,50,50,42,78,64,18,34,76,55,63,71,25,52,77,17,30,30
90,50,51,54,63,54,77,60,25,39,68,64,68,75,22,48,78,15,22,26
95,52,49,60,48,45,75,65,19,35,78,74,62,59,17,46,84,18,35,29
89,56,56,54,58,42,81,67,30,36,78,59,60,71,17,42,83,15,24,29
94,52,54,54,50,42,78,63,20,33,76,60,59,75,19,50,79,17,31,34
89,45,48,53,56,41,83,72,32,35,61,58,72,67,20,52,83,17,30,28
87,53,44,53,61,49,76,61,20,36,68,69,59,69,16,53,82,21,30,30
84,45,41,61,46,51,71,60,21,41,84,62,55,68,24,53,78,22,34,33
85,53,40,56,46,48,85,65,22,42,77,57,67,66,21,50,85,21,26,35
93,49,44,54,46,44,75,65,30,35,77,67,52,64,21,43,79,25,37,33
85,50,55,55,54,46,77,51,23,39,74,77,59,80,22,55,78,18,33,27
98,56,46,58,41,49,73,66,35,34,74,52,64,71,21,50,78,17,22,43
90,53,51,56,51,50,82,64,28,29,79,56,60,71,22,41,82,12,23,33
89,54,53,50,44,46,76,65,32,34,72,69,59,75,24,43,84,14,31,31
93,56,47,53,44,41,81,57,25,42,75,71,55,64,26,50,77,19,32,26
85,56,47,57,51,54,81,58,27,43,67,71,59,64,13,58,76,14,31,34
93,45,57,53,45,47,82,61,27,38,72,60,55,66,28,48,86,16,31,27
93,53,45,49,54,49,79,64,24,34,76,64,62,77,26,52,78,12,31,29
90,53,52,47,41,47,78,62,22,37,76,66,74,68,14,51,85,20,39,32
92,56,62,39,46,43,75,64,24,41,82,61,66,68,19,53,82,18,24,30
94,45,56,48,50,47,78,62,24,34,78,64,56,72,21,51,86,16,35,26
92,52,52,52,40,49,82,65,30,40,75,60,53,79,24,47,75,15,30,28
87,61,50,51,47,63,81,68,17,45,72,57,54,66,22,52,80,19,24,30
84,46,44,67,50,52,82,67,20,43,79,61,66,69,16,45,79,17,31,34
94,52,48,58,54,41,82,62,23,44,74,64,69,70,20,47,78,15,34,27
81,44,46,51,48,45,74,73,34,39,87,51,69,72,21,55,81,15,24,28
91,56,46,56,53,40,75,72,28,41,74,52,65,69,15,49,80,20,25,32
93,64,51,61,52,32,76,61,25,41,71,59,60,75,20,51,81,25,27,21
90,52,48,53,56,46,84,59,27,40,81,58,58,68,19,48,77,18,25,33
89,52,47,51,40,38,79,69,25,40,70,67,62,68,19,57,78,22,33,29
94,48,50,60,48,47,78,70,23,29,74,57,61,77,22,55,76,17,34,25
86,55,51,51,54,46,88,64,23,38,75,52,67,74,19,59,77,18,27,25
89,55,46,54,48,52,80,65,26,37,63,60,76,70,20,50,82,16,27,30
94,47,48,45,57,53,79,64,30,37,78,58,63,62,22,47,81,18,26,22
95,53,50,54,55,41,79,59,21,41,84,57,68,63,17,52,72,21,31,26
94,49,44,50,54,53,78,61,24,38,74,57,65,73,20,47,82,18,28,25
101,53,53,47,46,45,73,63,22,39,71,54,69,69,22,50,81,16,38,26
92,46,46,48,56,42,76,69,24,38,62,62,81,74,19,44,76,19,30,31
93,46,46,57,51,51,78,60,27,43,74,58,60,57,26,49,75,24,28,34
87,52,48,50,58,46,83,60,24,42,75,63,60,68,19,56,82,15,31,26
83,50,52,47,48,55,82,59,28,38,80,64,56,73,21,49,82,15,31,32
92,48,42,52,52,42,75,48,33,48,71,70,57,71,23,55,82,17,24,33
92,46,45,55,56,45,77,62,28,37,73,65,63,61,26,45,85,17,23,40
89,51,49,56,49,46,74,55,27,46,83,60,70,71,19,48,82,11,28,28
86,62,44,44,45,45,72,68,30,36,74,65,67,74,20,50,81,16,34,31
85,57,46,51,58,52,78,67,22,42,73,55,65,70,24,45,77,17,27,25
91,54,48,55,53,49,79,58,25,38,72,60,57,73,21,48,80,15,31,33
97,46,50,51,46,50,85,59,19,36,74,54,68,66,21,49,79,20,32,32
88,55,55,56,49,44,83,66,26,36,81,57,66,53,22,40,83,16,30,30
95,51,50,51,50,44,79,69,24,35,70,62,66,65,23,57,85,16,28,34
95,58,54,54,39,44,68,61,20,42,79,70,52,65,23,52,82,16,32,31
88,47,47,57,38,48,75,67,24,41,80,61,64,70,23,50,80,18,33,25
89,44,43,66,47,47,78,71,28,38,71,68,68,75,22,45,83,15,28,28
96,61,44,50,49,40,89,60,27,37,67,58,53,68,19,52,83,18,36,37
88,49,44,55,39,52,84,58,32,33,74,60,65,73,14,47,83,22,37,36
89,51,56,58,50,54,83,56,23,47,69,49,60,60,22,48,88,18,32,27
93,46,39,59,57,54,79,76,22,32,64,59,66,65,23,55,85,16,28,27
89,54,53,60,53,42,81,60,19,48,77,54,62,74,22,55,67,14,35,25
88,44,52,57,46,47,87,71,23,38,67,59,64,72,19,50,79,18,40,28
94,44,53,52,53,53,76,69,29,44,75,58,66,60,18,46,84,16,31,31
90,59,45,64,46,48,74,63,27,40,61,68,70,58,22,52,81,21,27,32
92,50,51,50,51,42,82,58,28,40,73,62,65,70,18,53,77,20,33,30
92,50,53,46,44,52,78,65,30,44,74,65,62,72,20,46,82,14,30,30
89,47,45,50,53,49,74,56,28,33,81,58,57,75,20,54,77,18,36,37
85,46,51,57,53,49,79,61,21,47,82,67,61,68,18,47,73,19,29,27
87,54,46,57,57,46,82,62,32,34,80,58,64,66,16,43,82,17,31,27
92,49,48,56,53,49,69,56,21,42,73,68,62,75,22,43,84,17,28,35
85,52,41,56,48,40,78,68,18,48,72,59,51,73,18,55,83,26,44,33
95,40,51,49,54,45,74,69,28,43,81,63,68,70,18,46,82,11,30,28
95,45,52,53,54,42,78,70,22,33,68,56,62,69,25,48,78,19,32,30
88,53,47,60,52,58,76,57,29,26,75,60,65,68,22,52,84,17,29,29
83,56,51,59,44,52,82,74,21,37,72,60,53,74,21,43,89,20,30,31
76,46,50,49,44,47,79,60,26,36,75,72,67,71,24,46,83,16,33,31
89,53,56,57,48,47,73,55,27,36,80,54,67,63,21,45,84,28,30,26
88,55,42,53,47,46,88,66,22,44,71,50,64,73,22,45,77,22,32,32
86,50,50,52,52,55,76,65,24,34,71,61,68,72,25,57,81,17,26,31
86,57,45,54,50,42,80,73,23,40,69,49,55,70,22,48,83,18,27,37
90,58,42,56,53,33,74,59,27,34,72,63,70,67,20,51,81,16,37,28
90,44,44,60,56,50,86,67,22,37,81,56,67,68,18,51,81,18,29,26
95,47,41,47,53,48,70,70,22,43,72,63,62,74,18,54,79,29,29,24
90,58,46,63,47,48,74,68,19,39,68,56,62,74,16,44,83,23,36,29
87,49,55,57,51,35,82,64,26,44,76,57,65,73,25,51,79,16,26,22
90,59,35,58,49,45,71,68,21,42,74,64,64,74,21,42,77,23,37,31
91,52,45,55,54,54,77,61,25,35,79,63,67,57,17,47,84,13,27,36
91,57,55,55,47,40,86,53,30,36,78,63,61,68,23,42,85,24,29,29
91,51,42,46,49,52,78,65,25,35,72,67,67,65,27,50,87,21,28,24
87,53,48,49,51,43,76,60,19,46,80,62,73,63,18,44,79,23,31,28
97,55,52,52,55,50,73,68,22,52,73,57,60,72,19,46,68,16,27,26
90,47,41,53,54,53,83,55,21,42,76,67,60,69,22,47,81,17,37,31
84,55,48,56,44,41,82,70,23,30,74,56,60,79,23,54,82,19,36,27
83,65,48,54,52,46,67,68,27,39,79,69,56,69,20,46,78,18,31,28
94,53,56,53,54,48,82,52,25,38,71,61,61,73,21,49,79,15,30,34
93,53,42,52,53,54,80,59,26,43,63,55,61,74,21,47,80,16,30,35
88,49,44,50,46,43,89,66,32,43,68,67,69,73,17,45,84,19,32,23
89,55,45,65,43,45,77,59,27,40,78,66,61,70,22,41,77,19,29,30
94,42,45,52,53,39,81,70,24,44,76,63,68,68,20,49,82,16,31,29
86,55,48,67,52,53,87,60,26,40,67,62,62,65,19,49,75,16,27,27
90,53,47,50,51,61,81,65,23,38,72,60,61,63,22,41,80,18,27,28
85,47,51,65,51,49,81,62,23,41,76,66,58,66,18,45,85,20,26,31
85,56,52,56,44,52,78,62,26,40,76,65,52,63,23,51,80,16,31,30
91,48,49,54,49,40,79,64,27,33,68,61,58,65,23,49,83,16,42,30
90,49,51,53,51,56,84,54,34,44,71,51,65,70,20,53,83,19,23,26
91,52,55,60,45,48,79,62,27,35,68,65,59,73,21,53,78,12,29,31
93,54,49,54,54,41,81,57,19,35,67,65,57,73,23,52,84,26,37,24
92,52,56,40,56,52,83,62,23,45,71,56,59,70,19,40,74,21,29,34
86,51,50,56,47,48,76,58,25,45,70,54,61,64,25,50,87,16,43,25
95,44,48,53,42,48,78,57,18,41,72,65,58,67,23,58,84,21,39,35
94,58,42,58,55,48,87,56,26,38,80,62,64,64,16,40,85,13,37,30
92,55,49,64,56,36,69,71,25,37,75,54,56,74,21,47,80,29,30,31
90,55,46,56,44,41,84,59,23,43,69,57,62,66,21,60,79,10,37,35
85,49,55,54,53,53,87,60,35,41,76,58,57,65,18,41,76,13,28,31
97,50,40,59,53,42,77,61,24,47,76,59,59,71,22,50,78,21,27,30
88,44,48,53,52,39,72,75,22,39,80,60,64,72,17,50,82,25,27,31
90,56,43,52,43,45,78,59,20,41,70,60,69,65,22,45,86,29,34,31
88,45,47,51,54,48,74,61,23,34,75,61,68,67,18,54,88,15,26,35
89,57,48,50,48,44,75,77,18,37,71,65,65,66,23,45,84,14,30,26
86,55,51,53,54,43,85,74,21,40,77,66,52,65,19,53,77,17,32,29
96,59,45,54,57,46,73,63,34,32,70,57,66,72,19,51,85,19,27,26
89,43,46,64,47,52,75,69,30,49,68,61,58,73,20,48,81,11,26,36
87,49,49,42,59,38,77,69,25,42,67,54,57,70,29,57,88,21,34,25
82,50,47,50,41,46,77,61,30,37,81,65,57,68,23,45,83,25,29,34
91,46,43,44,56,55,78,66,23,39,79,61,56,66,22,47,87,23,34,26
85,44,54,58,46,49,76,62,35,45,67,53,67,65,21,54,75,14,32,31
90,43,55,53,54,48,72,63,21,47,77,58,63,69,15,44,80,24,30,38
95,50,59,52,57,41,71,59,25,41,68,63,59,69,20,45,81,15,31,27
84,54,50,52,40,41,82,60,24,40,85,64,67,73,22,43,83,18,32,29
93,43,52,53,56,43,79,62,33,43,66,55,66,61,18,48,81,28,26,28
96,53,48,54,47,47,79,69,21,40,69,59,56,71,17,52,86,19,35,28
89,53,44,49,48,50,70,59,32,40,72,65,60,74,21,47,78,18,27,30
82,59,47,51,54,42,86,63,25,38,70,63,62,67,21,47,78,17,29,33
87,51,52,54,45,46,83,63,26,37,70,67,56,73,19,52,82,14,37,27
94,54,51,59,47,47,74,55,18,45,75,59,58,72,20,54,80,19,26,32
97,50,42,50,45,51,79,61,27,36,76,68,56,71,20,52,77,20,30,29
92,50,53,50,49,43,79,55,34,41,72,66,63,70,19,53,81,14,30,28
88,48,55,49,56,53,70,63,23,41,67,62,61,72,18,51,80,15,37,42
90,46,50,49,48,53,85,68,21,42,69,71,70,69,18,42,85,12,36,25
93,56,43,48,58,45,77,63,23,40,78,58,53,71,18,55,91,27,29,22
92,52,55,43,47,48,78,74,23,44,75,58,66,72,18,51,80,17,27,25
83,53,48,49,48,43,75,64,22,39,73,70,69,69,21,46,81,19,29,33
89,48,43,51,48,44,81,59,22,44,81,62,67,63,21,51,82,22,32,32
90,41,53,58,56,42,83,62,24,39,76,60,63,71,20,53,88,15,28,28
94,50,49,50,52,42,81,56,24,38,75,61,61,67,21,52,81,18,35,32
83,54,48,56,50,47,85,63,21,49,77,54,62,77,18,45,77,20,26,32
79,55,47,50,50,56,77,68,25,33,72,56,70,70,17,45,85,18,32,31
86,56,47,62,42,44,71,69,28,35,73,65,62,64,17,58,83,17,28,36
86,45,50,60,50,45,73,69,30,36,75,60,65,71,21,45,89,15,24,37
93,46,49,54,48,43,79,59,31,40,71,65,63,76,22,52,80,18,27,34
89,45,41,36,49,45,81,66,28,41,75,59,66,70,24,53,86,18,36,28
84,53,43,52,52,44,69,67,19,35,73,66,63,68,21,49,79,24,27,39
93,54,60,47,43,42,80,70,20,33,72,58,62,74,22,55,81,16,30,29
89,46,41,58,52,47,77,60,26,47,72,63,57,73,17,52,80,17,34,23
92,47,43,60,47,40,78,68,30,41,67,60,66,63,21,55,81,17,28,34
85,53,57,48,43,52,70,68,27,44,73,58,65,64,23,42,82,15,30,35
94,53,46,50,48,48,76,64,21,35,73,58,53,70,26,46,76,27,42,25
96,52,42,54,53,49,77,62,23,42,74,56,62,71,20,55,82,19,24,28
89,51,49,54,54,55,82,54,26,38,72,58,58,62,22,50,80,22,41,26
90,46,45,50,50,53,82,56,27,44,76,68,59,69,21,51,83,19,27,26
81,44,52,44,49,53,76,58,29,36,79,64,63,64,18,52,88,20,36,30
85,55,45,48,51,47,79,60,23,42,78,55,68,64,21,50,82,13,41,23
89,47,41,53,50,47,83,70,25,38,76,65,65,68,18,53,89,14,29,26
93,52,62,52,47,42,78,71,24,40,82,65,62,65,18,45,73,22,30,28
82,53,56,43,51,49,75,65,33,32,69,69,62,71,21,55,76,14,31,39
90,51,54,53,44,52,72,64,24,35,74,70,64,66,16,52,87,23,26,26
84,51,54,53,51,48,71,55,35,36,83,67,58,65,18,63,80,13,32,27
97,42,45,54,52,52,84,53,30,36,65,67,70,69,18,38,74,26,33,30
93,57,42,48,44,46,74,58,25,34,76,67,68,60,18,61,84,12,36,37
85,52,53,49,47,41,78,67,26,39,83,62,65,74,21,55,72,19,26,29
92,48,51,53,49,50,74,66,17,32,76,69,64,68,24,42,85,22,29,27
87,50,48,51,49,48,87,60,24,35,68,67,64,66,20,44,87,21,27,34
79,49,51,61,36,45,73,71,27,34,72,65,62,67,21,52,84,24,25,31
93,52,58,45,44,44,78,67,26,36,71,64,68,58,17,53,83,16,31,28
97,53,56,47,48,47,83,55,32,38,70,64,54,65,22,53,83,15,26,27
93,49,48,43,47,49,75,54,28,44,75,60,70,73,20,53,79,24,33,26
84,59,47,56,38,46,80,61,29,44,70,67,71,72,17,46,79,15,28,35
95,54,46,60,52,46,77,65,21,31,77,62,67,68,20,49,89,17,33,26
91,55,52,47,49,46,82,65,34,38,57,66,61,76,24,46,77,17,27,28
91,48,47,60,40,55,79,57,25,37,67,62,67,79,22,42,87,17,29,30
83,50,52,53,49,57,76,61,25,34,78,62,64,63,22,53,73,20,35,23
88,59,45,54,45,45,75,58,27,40,73,74,53,67,21,51,83,22,28,33
91,58,38,54,43,43,81,64,26,39,77,63,67,72,21,39,71,25,34,28
96,52,51,57,43,41,72,65,22,38,75,57,69,77,20,47,86,25,35,24
96,55,50,44,47,46,83,64,23,35,68,61,69,68,19,47,86,16,33,25
86,51,47,49,59,43,76,78,27,34,76,72,60,57,14,50,81,22,31,29
90,45,53,49,55,50,75,66,28,39,75,61,54,69,18,42,82,17,29,32
93,45,52,49,45,44,83,69,23,40,74,67,62,73,21,42,73,19,38,30
85,55,45,53,42,43,81,68,23,31,79,67,57,73,23,47,80,20,36,32
89,47,54,53,47,45,75,61,26,44,73,49,74,66,18,43,85,14,34,34
94,49,48,55,53,57,78,59,21,37,78,58,63,61,23,47,87,16,26,27
82,50,48,53,44,52,86,66,30,39,75,68,56,70,19,46,80,13,33,37
88,53,47,50,50,46,80,65,21,40,72,55,66,70,22,45,79,21,36,35
91,58,54,52,51,45,72,65,25,35,77,56,66,68,16,53,82,17,28,33
85,57,46,60,51,42,75,62,26,43,71,69,66,71,22,49,79,21,32,27
87,53,60,54,40,60,70,72,26,38,80,60,54,74,18,50,70,15,36,31
88,50,52,47,55,39,80,59,31,33,76,62,68,71,18,46,86,17,30,31
88,58,42,57,55,44,75,61,25,44,69,62,62,69,25,44,76,22,32,26
93,56,50,56,49,47,80,62,19,37,79,68,56,63,21,45,79,15,31,27
89,46,50,55,47,51,80,64,23,43,81,65,53,68,16,64,72,24,33,25
79,58,47,45,56,44,78,71,25,38,72,54,67,74,24,53,80,14,24,34
89,54,49,62,46,45,78,56,25,44,71,58,65,61,25,50,89,14,26,35
85,46,52,55,52,43,71,56,22,41,69,63,63,73,23,52,80,22,36,24
92,41,49,47,49,54,80,62,23,36,71,68,72,68,20,45,83,13,35,34
96,48,52,54,49,39,81,63,25,39,79,65,61,60,22,60,76,13,26,37
92,49,48,58,44,45,84,57,20,40,69,61,68,66,21,53,75,20,31,41
91,55,42,40,48,43,79,59,25,40,74,64,63,80,22,48,81,22,27,35
94,49,45,60,49,47,85,64,31,32,71,61,56,67,20,48,74,25,29,37
90,59,46,48,45,44,74,62,22,37,70,66,55,71,25,48,87,19,28,33
86,50,47,56,48,52,79,61,25,40,71,58,67,64,26,42,88,21,29,34
101,51,54,56,48,47,69,66,27,42,77,64,64,62,21,45,82,20,26,32
91,58,39,53,45,46,84,68,31,47,73,56,64,69,17,46,88,19,31,29
84,53,57,49,49,45,80,68,32,40,76,65,57,65,18,45,77,23,28,31
88,47,49,45,51,40,80,71,26,36,72,57,76,65,20,46,82,17,27,39
96,55,60,54,47,46,78,55,22,36,80,57,61,74,21,42,82,16,31,30
93,58,46,51,51,46,74,62,27,36,70,59,56,68,21,50,79,19,35,28
99,50,47,57,45,44,75,61,23,43,79,60,64,71,18,45,76,22,37,31
90,57,54,57,48,49,70,59,25,36,82,65,56,72,19,43,85,14,32,30
90,57,48,61,48,41,76,60,24,37,75,66,63,74,18,45,77,13,27,39
89,52,47,54,40,52,81,70,23,32,79,65,64,64,22,48,83,21,24,35
88,57,52,54,49,38,78,61,26,40,74,68,63,64,24,46,76,19,25,32
93,49,55,54,45,52,80,57,24,41,77,61,59,62,17,56,78,20,26,33
86,52,42,57,52,44,78,66,25,49,65,59,65,72,23,52,77,15,30,34
95,52,49,51,53,45,83,58,27,41,77,60,62,66,19,46,84,16,29,31
94,47,54,46,45,48,78,71,19,34,79,55,60,77,14,57,87,14,41,32
85,42,45,46,54,53,70,56,35,45,82,59,55,76,20,54,79,15,35,30
89,55,51,61,58,46,84,56,22,42,75,63,60,71,22,49,77,13,31,29
87,54,51,44,50,52,79,64,23,45,66,60,67,66,18,48,83,18,35,33
85,64,40,52,46,48,82,63,29,42,80,64,61,61,19,54,80,17,25,33
97,57,51,62,50,52,81,60,28,43,69,57,59,68,18,46,74,20,25,29
91,57,50,54,51,47,80,72,23,30,74,58,54,70,22,47,77,13,39,35
93,55,48,52,57,43,78,71,23,37,76,59,61,60,19,56,78,18,32,31
90,55,48,46,60,43,78,62,27,35,80,63,63,70,18,51,82,16,27,31
98,49,49,49,52,40,74,67,29,43,80,70,61,66,21,44,76,16,31,26
92,61,52,48,49,43,72,74,30,45,72,54,56,71,22,51,77,12,39,28
97,54,52,55,42,37,75,68,25,34,77,64,72,67,21,48,81,13,31,29
81,45,52,54,43,52,82,72,27,41,70,64,61,68,21,46,77,18,33,40
90,49,50,59,55,49,79,56,23,35,73,73,64,64,19,53,73,18,28,26
86,53,48,58,53,41,77,73,18,35,71,65,63,72,24,48,78,19,25,36
90,50,50,57,44,44,79,66,23,29,77,60,68,70,24,50,84,17,33,33
93,44,50,56,50,49,74,58,27,36,73,68,57,63,20,55,81,14,29,30
90,50,55,57,47,50,74,69,25,47,77,60,63,57,24,40,82,12,31,31
89,58,57,50,48,37,79,64,27,41,77,59,65,64,21,52,70,21,31,30
86,51,50,50,57,46,75,62,30,41,77,58,70,67,25,42,72,19,27,32
90,49,53,57,52,42,82,70,19,37,72,60,65,62,20,41,86,15,33,40
84,54,53,55,47,42,73,71,31,38,69,61,60,67,21,48,83,22,28,29
88,51,47,51,53,45,85,57,24,50,71,68,63,70,17,45,76,18,35,27
92,46,53,53,52,42,86,60,20,35,68,66,58,72,21,51,81,22,32,27
89,59,48,49,42,50,80,70,29,32,66,66,67,61,21,49,80,18,35,29
87,58,48,51,49,42,84,63,26,43,65,66,66,64,18,62,87,15,26,31
95,50,46,54,42,54,82,61,35,40,73,62,62,69,22,41,74,20,33,35
92,58,44,53,58,44,73,70,29,34,67,66,61,65,23,45,85,13,26,30
101,53,45,48,51,48,72,68,20,34,75,57,59,70,24,51,78,26,34,29
94,55,43,58,43,50,78,58,26,35,68,59,71,67,24,56,84,16,28,35
91,47,43,57,51,38,79,66,24,44,74,60,63,71,20,41,83,19,36,29
97,48,51,54,43,43,86,58,27,40,68,68,69,66,23,50,73,20,29,27
90,49,48,47,38,49,78,53,29,40,75,71,69,74,24,38,80,18,30,29
90,60,45,54,51,50,84,62,19,37,69,61,69,61,23,49,89,15,26,27
88,49,47,48,52,40,76,61,27,51,77,62,62,64,24,55,78,19,30,27
79,54,41,59,51,50,86,64,22,41,76,62,66,62,22,59,75,14,33,22
89,60,48,49,48,46,75,66,28,32,80,56,55,70,20,52,86,14,31,32
89,60,47,49,42,54,77,61,19,36,81,61,54,70,18,45,84,22,37,29
89,46,54,51,41,43,76,68,27,42,66,65,68,74,18,53,82,13,34,26
89,55,50,55,52,44,79,63,24,37,75,67,60,63,20,54,82,16,27,29
90,50,47,51,50,54,75,58,31,46,72,74,48,68,20,44,80,18,31,35
85,43,52,55,39,54,78,50,29,47,79,57,61,69,20,51,77,17,31,36
90,51,49,71,45,49,79,58,28,33,76,58,63,69,19,52,80,17,33,30
83,60,54,54,50,48,78,57,17,39,75,56,59,72,22,58,80,17,33,25
99,62,50,58,52,45,77,54,28,38,72,50,57,65,23,48,81,11,39,37
91,45,48,52,58,43,78,74,21,33,80,53,64,68,20,50,81,18,27,37
99,42,45,47,55,54,70,76,31,46,67,62,49,70,21,50,73,22,24,30
92,47,45,56,57,48,85,55,28,43,74,60,65,74,20,44,81,17,28,25
79,53,46,55,49,45,83,68,22,45,66,58,65,61,17,48,88,19,33,33
89,57,44,58,53,46,81,58,31,34,74,54,67,69,17,42,85,18,28,30
89,51,45,53,55,48,87,60,26,39,75,54,64,67,21,41,70,15,39,30
86,59,55,57,50,49,76,69,26,30,72,55,66,65,21,48,84,20,33,23
83,55,48,55,44,44,85,61,34,38,79,59,64,61,18,36,82,27,33,30
83,51,49,60,50,42,81,66,26,36,75,50,61,73,26,46,88,17,25,31
90,54,46,55,50,52,78,59,24,36,85,71,56,70,14,54,80,19,35,27
90,56,46,60,51,44,80,59,20,39,76,64,65,62,18,60,77,13,27,41
97,49,40,54,48,51,75,61,29,40,81,58,62,77,22,53,79,14,29,30
90,56,44,46,44,60,80,64,22,38,64,70,59,69,20,51,82,17,29,30
87,66,54,45,45,51,72,59,31,44,66,65,61,71,26,46,72,18,30,28
93,50,53,56,53,44,83,74,23,40,76,50,62,57,24,40,82,17,30,31
92,58,47,55,45,43,85,62,34,34,71,55,65,67,19,56,74,14,32,30
85,53,55,54,53,46,82,67,24,46,75,60,50,70,19,52,78,18,28,26
91,53,46,60,57,45,78,57,24,36,75,68,57,68,18,48,83,27,26,27
96,47,51,52,43,53,85,59,26,31,84,56,59,73,19,63,75,12,31,31
84,58,53,56,43,49,82,68,22,41,77,61,65,66,17,43,74,20,36,28
95,43,57,53,49,52,79,65,27,35,70,62,56,65,23,52,79,21,21,33
95,49,49,56,47,49,69,64,25,34,66,62,58,77,21,49,82,20,38,26
88,51,48,51,40,50,82,63,29,41,78,55,63,72,23,47,85,20,28,24
94,48,46,55,54,41,75,62,26,47,77,59,62,69,17,46,83,21,26,32
92,62,40,59,43,47,78,58,34,46,81,55,60,69,16,44,69,18,30,31
79,53,43,54,49,53,71,57,27,43,72,72,59,70,20,54,84,17,34,26
84,51,42,50,57,50,89,62,23,39,69,66,65,70,19,50,76,16,34,29
81,57,45,44,47,35,78,59,29,45,79,57,58,80,24,52,88,25,31,26
94,55,51,53,51,45,85,53,24,39,86,62,74,68,16,51,73,16,29,28
91,54,50,56,52,43,84,56,23,40,77,54,68,66,22,44,80,16,34,28
