"Inter","Verona","Empoli","Torino","Bologna","Udinese","Napoli","Roma","Cagliari","Sampdoria","Atalanta","Lazio","Fiorentina","Juventus","Genoa","Sassuolo","Milan","Salernitana","Spezia","Venezia"
88,52,49,60,49,50,75,67,28,35,75,51,59,60,21,56,78,19,38,24
84,56,48,57,49,50,82,66,18,37,75,61,70,71,22,46,72,19,29,33
91,55,47,48,62,52,88,56,23,44,75,53,59,68,31,41,78,18,37,23
89,48,44,48,47,43,79,63,25,41,72,60,57,74,23,50,81,24,31,37
90,46,41,58,56,40,82,51,20,38,69,66,61,78,21,60,76,18,35,32
87,43,43,45,54,45,82,61,22,40,72,62,82,71,20,47,85,22,37,39
88,59,39,55,56,53,87,62,23,37,69,62,55,60,24,50,78,26,34,27
85,46,43,52,48,39,73,62,22,40,73,69,67,76,25,53,77,17,45,25
87,53,52,46,42,43,80,66,30,41,81,57,66,68,18,45,77,16,35,38
89,58,55,46,57,50,72,50,24,34,68,63,63,70,25,51,76,19,31,27
90,51,49,54,43,41,80,67,26,39,74,62,55,65,21,58,87,17,32,32
89,59,51,44,55,46,79,67,36,40,74,61,62,55,21,48,75,24,27,33
83,42,48,49,48,50,80,66,31,35,73,73,65,71,24,47,79,19,24,29
89,48,41,49,49,53,79,74,24,42,70,57,56,67,21,49,80,19,35,31
94,60,46,50,53,50,78,54,31,42,80,58,68,71,19,40,74,10,38,30
87,49,51,47,41,57,70,65,29,40,66,58,55,80,28,57,74,23,28,31
87,57,47,60,46,53,74,70,24,43,68,61,67,65,20,47,81,18,30,33
95,47,49,58,51,52,85,68,23,37,62,47,58,63,27,51,76,16,42,28
93,54,51,53,53,40,74,60,27,38,70,65,65,70,20,48,85,15,37,23
88,43,48,47,52,45,76,61,24,48,72,64,65,65,19,47,87,22,28,35
87,51,41,60,45,50,78,59,29,43,74,61,66,63,21,49,82,23,29,26
88,57,50,55,46,48,77,63,16,42,80,62,64,74,18,50,83,17,26,32
90,46,48,58,49,51,78,62,33,37,73,56,59,70,22,52,89,16,28,28
94,60,50,55,44,51,82,61,21,44,76,64,59,68,17,48,82,17,32,21
89,54,52,44,52,33,82,63,33,41,75,71,54,67,23,48,76,19,44,31
81,59,41,58,38,58,78,66,24,42,72,62,60,69,17,47,74,22,40,24
82,53,39,45,47,51,89,59,22,37,73,66,59,65,21,62,79,18,33,35
94,53,55,64,42,48,80,57,24,47,72,55,59,71,23,44,80,17,28,27
94,44,46,52,47,44,77,58,30,39,72,65,64,74,25,46,80,19,36,29
85,47,45,59,53,43,77,68,23,39,75,64,61,70,22,51,77,22,33,24
88,51,47,59,57,44,77,61,25,40,70,63,57,56,21,51,75,22,41,33
83,51,49,60,56,47,81,71,25,37,72,62,65,65,20,42,82,18,22,28
89,53,51,58,43,52,76,63,21,32,69,57,67,65,20,52,86,14,32,35
85,62,34,47,50,58,77,61,24,39,69,69,61,60,30,56,77,14,31,33
88,52,57,51,43,55,72,62,23,33,79,61,61,74,25,46,79,14,28,41
82,48,36,55,52,52,74,65,27,33,72,69,65,71,21,51,85,20,31,33
84,56,51,45,55,46,78,71,21,32,71,59,64,76,23,48,79,18,37,31
87,63,45,52,54,49,80,67,21,38,70,54,62,65,22,44,78,25,35,32
85,47,53,53,49,48,78,61,29,37,80,63,54,72,18,58,78,19,31,29
97,42,48,50,46,50,74,64,28,42,75,65,64,74,22,38,74,21,33,30
92,57,50,47,51,48,79,62,23,44,70,66,62,69,19,51,80,19,27,29
85,47,42,50,56,39,86,64,30,42,76,55,63,72,24,48,74,23,37,31
91,57,47,50,45,49,76,67,24,43,72,62,55,66,26,49,80,22,27,27
93,52,44,54,64,45,71,61,27,45,78,73,54,61,21,55,80,19,28,33
85,51,53,55,49,50,81,60,34,41,70,52,59,73,22,40,76,22,31,28
90,47,50,50,40,39,80,62,27,37,74,69,61,77,17,52,76,24,44,27
84,61,58,48,54,44,72,57,31,47,66,51,61,64,19,54,78,20,38,30
80,48,58,52,52,48,68,58,26,40,73,65,60,72,29,51,69,18,29,36
92,48,46,57,48,53,68,71,26,36,78,63,60,61,22,47,75,15,33,36
85,59,45,57,47,44,81,62,21,38,75,60,60,71,24,44,81,27,28,32
92,48,47,57,61,36,75,63,23,40,75,67,60,67,24,50,85,16,34,27
91,55,48,54,54,43,84,59,25,34,65,59,64,64,18,47,79,19,38,33
85,58,47,59,49,47,75,71,27,37,66,57,66,66,21,49,72,19,39,23
89,55,51,55,54,44,70,72,25,41,71,60,54,80,18,48,77,21,30,25
80,57,48,62,50,50,84,62,33,32,54,60,64,73,25,44,82,16,32,33
78,50,48,58,52,43,81,61,27,39,70,66,64,69,23,47,74,20,35,32
82,57,58,54,42,44,79,69,26,34,77,66,55,64,23,48,74,23,31,33
85,66,49,50,46,42,80,60,23,40,77,59,57,74,25,48,78,24,32,29
84,51,45,59,54,39,85,67,23,32,67,57,67,68,22,42,81,24,39,29
98,54,50,55,51,46,79,64,33,37,78,59,55,63,22,44,76,20,23,32
86,50,47,53,49,52,85,60,31,40,75,68,57,65,22,39,81,21,29,35
88,52,40,45,48,45,75,66,32,39,69,62,68,76,27,40,82,23,26,35
94,42,41,50,48,50,80,56,30,42,73,64,61,73,27,53,78,12,33,33
83,53,45,48,51,45,72,68,34,34,71,64,65,78,22,51,85,16,36,22
94,54,50,52,46,46,76,59,24,41,65,69,57,83,28,50,81,14,23,34
90,52,47,54,39,48,79,72,27,32,70,65,63,68,20,38,84,25,32,35
88,52,52,46,49,43,78,67,20,41,66,64,67,68,23,44,80,16,34,32
89,41,43,51,47,49,75,60,34,43,67,64,64,66,27,49,77,22,24,40
91,49,50,53,49,44,77,58,28,32,74,61,66,70,19,56,77,21,38,29
94,47,42,50,56,40,77,62,25,44,68,73,60,53,18,49,85,26,32,31
89,46,47,56,53,50,72,57,22,38,70,58,64,74,20,54,81,17,34,34
85,49,47,53,50,47,74,76,29,37,70,54,57,61,22,49,83,26,33,33
92,59,42,52,59,48,76,67,28,40,66,51,58,69,21,49,82,21,30,30
81,54,43,53,46,43,79,61,27,40,71,66,59,65,27,48,82,20,40,29
86,54,60,49,42,44,79,61,38,33,77,63,63,64,24,46,89,21,25,28
83,48,46,59,53,55,65,60,23,36,69,70,71,69,18,47,85,21,37,31
88,48,41,56,50,47,74,72,30,30,75,67,57,70,24,43,83,19,34,33
86,48,46,49,45,48,83,60,27,45,77,66,59,66,20,45,87,16,36,36
84,58,45,52,54,49,78,71,28,28,75,66,53,73,17,49,89,15,30,32
86,54,49,48,57,40,83,57,30,42,63,56,58,65,24,55,79,19,33,31
85,59,51,55,45,48,73,61,25,43,69,69,63,70,21,40,79,24,30,29
95,51,40,47,50,48,68,63,21,46,67,55,58,76,28,59,75,22,28,32
85,52,49,44,54,44,80,64,23,40,84,47,64,71,30,46,76,15,46,27
83,51,54,57,48,41,82,59,23,39,65,60,69,75,21,52,89,16,26,28
94,53,49,49,50,49,73,69,26,38,70,67,69,67,19,43,80,16,26,31
84,53,46,56,42,43,73,60,30,36,82,63,55,68,22,51,78,19,37,38
89,55,40,54,56,51,80,61,28,47,69,62,64,67,23,38,76,15,37,30
80,54,51,48,44,47,85,66,26,47,68,54,61,68,19,48,80,26,30,34
87,51,51,58,45,45,69,68,24,45,70,60,65,75,22,53,84,18,30,23
87,54,51,44,51,49,74,67,23,35,71,61,65,70,27,44,82,23,30,25
81,55,36,45,48,66,88,67,26,40,68,58,52,70,24,55,80,17,35,29
90,51,47,52,56,49,80,63,32,38,69,58,64,73,27,53,81,11,32,23
86,53,53,56,48,45,81,61,20,39,65,58,67,71,24,44,79,20,35,31
94,47,53,44,46,40,75,69,25,47,72,66,62,67,22,40,82,25,29,27
87,47,47,58,55,45,79,70,24,34,72,65,68,66,30,46,73,14,27,32
90,58,52,47,54,54,74,56,25,40,73,60,75,68,23,49,78,13,33,23
77,56,56,52,57,52,82,69,22,36,78,56,72,65,17,38,79,12,31,38
88,53,40,51,49,45,81,63,17,38,72,59,63,73,21,51,78,14,47,29
91,51,51,53,49,53,78,62,27,33,65,60,61,63,21,52,79,20,36,31
96,58,47,48,49,41,78,68,20,36,73,59,67,75,27,48,73,17,34,29
94,48,49,57,52,45,83,57,22,46,66,53,64,66,27,48,78,21,36,29
89,53,42,48,44,48,71,60,29,45,68,65,71,73,20,42,80,19,35,35
83,49,45,52,48,41,79,72,21,41,76,58,58,73,21,48,81,22,32,38
84,49,51,57,52,50,81,61,24,38,74,56,56,74,23,48,80,15,28,30
89,50,41,41,46,52,80,57,28,36,76,64,69,76,22,52,85,20,29,33
95,50,48,59,52,49,84,64,20,48,69,61,57,66,21,46,69,22,36,26
97,50,43,52,50,44,75,66,32,36,68,67,67,74,18,41,78,17,39,29
88,54,46,61,44,62,75,66,22,35,70,57,57,78,21,47,90,20,33,29
84,60,53,50,48,49,78,57,34,39,64,56,67,77,21,47,78,20,35,26
87,54,47,58,63,52,79,66,26,39,77,53,60,71,15,48,81,18,30,29
92,46,50,53,55,44,76,59,27,39,72,62,67,72,19,46,79,15,35,26
87,47,47,43,49,55,76,67,22,42,67,62,62,78,21,51,75,19,37,34
90,52,49,52,50,40,77,62,21,47,65,55,62,70,21,45,82,24,36,31
89,49,47,55,57,46,82,64,23,44,59,62,62,76,26,47,85,16,32,28
96,57,40,56,61,54,75,58,27,37,71,59,54,69,25,43,77,18,30,32
89,52,50,60,46,42,71,65,30,35,74,64,61,70,19,57,79,25,27,25
85,57,43,64,44,47,83,61,31,44,71,62,63,71,22,42,69,23,28,27
81,54,49,47,57,42,79,45,25,37,78,60,60,74,23,53,85,20,41,34
88,53,43,62,44,53,75,70,26,38,62,60,67,60,26,56,74,19,27,30
90,56,47,44,47,50,75,63,24,39,64,57,56,72,25,48,92,20,32,40
91,45,49,65,59,51,81,66,24,36,62,65,62,60,20,50,88,16,34,23
93,54,43,45,50,56,84,65,36,33,72,52,67,70,21,34,80,21,29,43
78,53,45,55,41,56,72,66,33,39,65,61,62,74,20,52,73,20,38,33
89,47,46,54,50,40,73,63,23,40,69,63,53,69,21,47,82,24,38,34
89,52,57,53,49,49,73,63,27,44,76,55,69,62,28,44,72,14,33,29
97,50,43,55,41,52,69,68,25,49,70,69,60,76,23,40,83,17,31,26
90,58,52,50,45,56,79,66,19,44,75,63,65,72,19,50,73,20,23,32
81,56,40,54,50,41,80,69,18,40,72,65,58,69,21,52,75,18,45,37
85,50,47,50,54,51,77,68,24,38,74,59,55,66,22,52,85,15,37,30
91,45,42,54,51,42,83,63,30,43,66,63,56,65,30,43,89,21,32,28
93,51,43,54,56,54,70,51,23,31,69,62,65,71,24,52,87,20,26,35
84,45,50,45,57,41,74,66,25,39,81,66,59,66,31,49,80,26,29,29
86,52,48,55,47,58,72,61,30,39,77,59,61,63,26,48,74,20,26,39
89,45,52,48,53,41,76,57,24,44,63,69,68,67,21,51,83,15,40,31
86,56,47,53,52,43,86,52,24,45,72,61,54,68,21,40,81,24,37,29
86,52,51,55,47,42,81,65,30,40,70,63,52,76,21,46,77,16,30,34
91,56,46,45,46,46,71,58,28,39,80,61,63,81,20,51,82,18,26,25
85,49,52,57,45,50,75,57,28,37,73,63,63,72,20,47,86,20,27,28
88,54,45,53,49,42,76,58,26,56,69,60,64,68,16,49,83,24,33,35
90,55,57,52,48,40,78,67,26,39,73,62,64,66,19,53,70,17,35,27
89,55,44,56,40,55,82,62,29,44,67,53,71,69,23,53,86,19,33,26
85,57,50,53,54,47,70,66,21,42,64,54,65,72,32,47,81,15,31,36
90,61,45,51,48,41,78,62,21,46,74,52,69,61,26,47,77,26,30,34
86,61,51,51,46,54,73,65,28,46,77,54,60,59,21,51,78,21,25,30
96,48,45,56,49,50,80,70,26,49,63,66,56,70,19,42,70,13,43,31
91,46,45,55,40,51,66,58,29,41,66,60,61,73,28,45,80,21,36,29
88,54,48,40,56,45,82,71,27,42,82,54,58,75,21,50,71,22,38,25
91,49,49,45,58,45,72,56,35,39,66,55,56,76,25,51,76,17,31,32
90,50,45,54,46,34,83,63,32,37,75,65,60,76,25,55,77,13,26,28
95,50,47,53,52,48,78,68,25,31,68,58,58,66,19,55,78,20,27,36
83,43,50,58,43,44,86,67,25,44,75,60,63,66,28,47,79,18,26,36
93,52,39,57,65,44,80,73,21,34,71,67,63,66,22,47,80,20,28,28
83,46,50,56,58,52,76,70,26,47,65,62,57,72,20,44,85,15,36,33
90,50,55,46,47,48,75,54,24,37,72,61,59,69,26,40,79,18,41,29
87,57,55,47,48,46,85,57,26,38,64,63,63,70,22,46,85,26,37,24
88,51,48,50,46,53,75,59,26,40,72,65,53,67,23,58,76,18,34,32
88,49,47,59,44,55,75,69,19,45,71,56,63,67,25,46,80,23,36,26
93,41,42,50,51,50,85,62,28,34,73,61,61,66,22,52,78,22,35,34
84,61,50,58,53,45,78,66,25,38,71,66,64,61,29,41,80,18,36,20
92,51,45,58,51,51,82,57,24,37,83,56,77,67,16,35,78,21,26,32
93,57,45,49,48,49,88,64,27,46,70,60,54,72,18,50,80,23,29,32
89,50,51,50,56,56,69,64,24,42,70,65,66,71,16,49,81,19,33,25
93,53,46,44,49,48,84,65,21,32,74,69,61,74,21,48,83,22,35,29
92,48,50,54,47,42,81,63,20,50,73,69,59,60,18,47,89,21,29,23
81,42,46,56,55,44,77,69,23,47,78,61,59,65,20,44,76,17,35,36
88,49,54,48,49,40,88,62,36,37,70,66,55,69,20,51,83,19,28,36
96,49,37,55,50,41,81,57,30,40,79,63,60,60,23,53,85,19,28,27
93,52,44,51,47,51,80,56,25,40,70,64,61,65,22,51,79,23,36,33
92,49,43,58,47,44,85,67,23,34,76,56,71,68,21,54,83,18,33,23
84,59,46,52,52,46,75,66,24,45,69,65,63,62,28,48,82,19,28,29
92,52,47,46,48,41,80,72,30,37,69,67,64,68,19,49,86,23,22,32
89,61,47,52,43,53,79,58,23,49,69,54,67,59,22,48,81,17,35,30
94,63,41,55,56,47,74,66,18,47,56,57,61,67,22,60,75,26,29,28
91,53,52,52,48,43,75,62,29,46,75,59,55,75,19,40,76,21,34,31
87,50,43,57,46,49,75,72,29,45,66,70,53,68,19,40,87,17,35,31
94,57,41,52,51,44,78,55,24,44,73,65,67,60,23,48,76,25,23,30
87,57,37,58,52,46,83,60,21,42,72,65,60,72,26,51,72,23,29,27
93,58,42,51,48,49,80,66,36,38,71,56,69,73,25,51,81,18,28,22
97,60,52,55,50,52,74,66,24,38,67,54,59,72,24,41,84,18,27,30
89,61,51,54,44,53,69,67,26,42,68,60,55,68,16,55,85,20,30,29
85,50,47,50,51,49,87,57,27,41,84,60,59,71,18,61,84,19,30,30
90,41,47,52,51,52,74,60,25,44,64,65,59,68,25,46,84,26,36,26
88,54,45,57,53,39,79,67,22,42,73,63,72,71,18,50,80,17,32,27
87,48,44,56,53,42,72,66,26,49,70,58,56,69,23,52,85,20,27,25
95,52,43,51,48,47,72,61,30,40,77,55,60,71,21,45,82,22,41,28
91,51,48,57,51,42,79,64,24,45,78,62,65,53,19,54,78,15,34,33
96,44,44,58,50,39,78,59,24,32,69,62,66,70,25,46,86,20,32,41
87,51,53,59,55,42,83,62,26,38,60,54,65,64,22,57,74,21,36,31
88,50,53,51,51,60,82,63,25,49,78,54,55,60,22,44,79,16,32,28
88,55,47,54,51,37,76,62,23,42,78,54,64,64,24,56,86,23,30,30
88,58,43,53,50,47,70,59,26,42,68,63,64,67,24,42,78,20,31,32
88,50,47,58,53,52,65,63,24,42,70,54,61,75,24,56,72,17,30,30
88,52,47,57,36,47,77,78,25,35,74,69,61,68,19,52,75,25,29,28
87,55,37,56,52,55,83,59,24,35,65,59,67,73,21,49,87,24,30,28
82,47,44,53,51,52,79,69,25,39,74,61,67,66,20,42,89,18,32,28
94,54,48,51,48,54,75,59,32,43,64,61,68,65,17,40,76,23,27,40
88,60,43,44,50,49,77,64,32,37,68,59,61,66,22,50,85,12,32,38
82,49,39,58,50,49,85,59,30,40,64,63,58,68,24,52,87,21,32,36
94,57,48,48,51,50,86,57,24,37,66,65,58,64,23,48,79,23,31,28
89,53,48,50,50,49,85,71,22,37,68,64,61,76,22,42,80,19,27,31
92,54,49,61,49,48,76,66,23,36,67,59,57,63,26,49,86,17,23,38
85,56,44,48,47,46,78,69,33,49,69,59,59,74,18,49,77,16,40,25
92,57,52,49,47,43,84,65,22,40,72,62,72,70,21,42,79,18,31,25
86,61,45,56,51,46,71,55,31,40,68,62,64,72,21,45,86,18,32,26
96,46,49,50,45,50,80,71,19,39,79,60,63,69,24,50,84,22,24,28
89,42,49,54,50,47,75,63,18,41,82,61,59,73,19,43,75,21,31,46
88,58,53,52,48,42,75,66,34,36,75,56,64,73,20,38,78,15,43,30
96,59,43,50,42,51,71,72,22,48,73,77,57,58,24,43,79,18,26,38
93,51,43,58,48,56,72,57,34,33,71,58,55,69,23,57,81,14,29,38
93,49,38,58,52,44,78,61,19,44,78,55,65,69,24,50,71,24,32,25
92,46,50,53,50,41,70,64,23,47,78,64,60,67,22,45,75,22,32,35
94,46,43,47,53,59,82,66,28,40,69,61,67,68,21,55,71,19,27,21
92,41,54,49,62,54,77,66,22,34,82,53,62,67,24,47,75,21,32,29
90,47,35,50,47,48,74,73,25,45,74,55,61,70,27,52,79,17,33,39
86,54,48,60,49,49,80,62,33,36,72,53,60,66,20,46,91,13,36,31
85,54,49,59,54,46,66,66,21,38,66,70,60,69,24,50,75,23,32,35
84,41,51,44,55,46,71,69,35,39,64,58,66,74,24,48,91,22,30,30
80,54,44,62,44,47,73,73,22,40,74,69,59,66,25,47,75,18,31,31
79,50,48,47,55,47,76,61,26,47,74,59,59,75,20,51,77,18,29,38
91,58,49,53,51,50,73,63,29,38,75,63,68,69,18,39,89,18,24,24
97,43,56,49,58,46,81,68,25,39,71,57,55,67,26,49,71,15,34,37
81,54,53,48,45,45,85,61,30,31,65,63,63,69,23,50,80,25,32,33
87,50,42,46,42,45,81,63,34,36,82,57,62,76,30,40,79,25,38,24
92,54,44,57,47,33,76,66,28,40,72,59,62,57,26,52,83,17,32,38
77,49,48,62,58,44,66,65,28,40,75,63,62,67,21,42,85,25,34,26
90,51,58,53,44,53,72,63,22,36,65,59,60,81,20,56,76,24,38,23
92,57,49,50,50,48,66,64,34,34,77,61,65,64,22,47,81,22,31,26
85,50,42,42,53,51,85,60,22,44,68,65,68,67,22,45,84,24,24,29
89,45,51,51,48,54,73,58,28,42,71,61,65,68,23,48,75,15,37,24
80,50,41,41,50,52,76,64,24,51,76,67,65,66,23,57,76,16,26,33
91,46,47,54,51,45,81,59,23,39,75,62,62,71,23,47,82,25,35,23
93,51,49,60,45,45,73,66,27,37,64,58,64,70,24,55,85,20,30,27
89,53,52,45,44,54,78,65,18,44,66,59,65,68,23,51,78,16,31,32
87,51,45,46,47,59,82,73,27,37,62,60,63,62,22,52,78,18,38,34
87,52,51,40,50,46,79,55,33,43,72,62,65,65,27,47,69,19,35,34
92,54,49,55,36,40,78,61,30,44,76,54,71,70,19,50,85,17,34,29
90,48,51,54,43,42,80,67,21,45,84,68,54,62,30,47,76,22,37,28
86,57,53,48,52,50,75,69,24,39,64,55,58,76,19,51,73,23,36,29
86,47,48,48,48,48,84,59,24,38,74,62,72,68,22,46,80,24,32,29
87,49,45,48,52,58,81,62,23,45,70,69,55,68,24,41,81,24,29,29
92,47,45,54,49,52,78,57,21,33,66,64,62,72,21,53,79,17,37,34
90,53,43,51,46,46,83,68,26,43,70,52,62,68,24,55,86,14,36,28
91,56,48,49,55,51,85,59,31,41,63,59,63,67,19,51,72,16,33,31
73,49,51,52,48,44,76,55,23,42,84,71,67,63,22,52,80,18,33,36
79,53,36,54,55,50,84,61,25,41,78,67,65,64,18,58,82,19,30,29
90,44,55,54,49,44,81,61,26,36,74,58,64,68,29,46,81,13,34,28
88,52,48,51,51,47,77,63,28,37,85,76,59,71,23,41,76,20,32,25
95,56,45,56,43,46,76,68,28,37,67,59,62,69,27,51,79,25,26,26
88,51,53,58,48,49,79,59,31,41,68,52,70,76,25,37,88,17,26,26
91,51,47,57,54,50,81,57,19,46,75,61,58,73,25,43,81,16,31,26
96,54,45,54,53,48,79,58,31,35,76,60,65,62,24,46,84,14,37,22
78,52,46,57,54,52,83,69,27,36,74,60,68,73,29,42,71,19,33,27
88,50,49,59,52,45,78,60,27,40,77,64,61,62,20,41,73,22,30,32
90,50,45,51,54,49,79,64,23,33,75,65,61,65,19,57,79,19,35,32
87,47,55,57,49,55,76,59,25,39,76,61,56,52,26,48,84,20,28,28
86,53,37,64,49,47,76,61,22,43,68,60,59,80,24,47,91,17,33,35
90,57,46,48,47,45,77,67,28,34,74,62,59,70,24,48,78,21,23,34
85,68,48,54,45,43,83,58,24,35,74,55,57,72,20,52,81,22,34,25
89,55,48,50,65,56,73,69,20,40,65,53,59,73,22,49,81,12,31,29
92,53,34,55,48,47,82,74,26,37,71,61,66,73,26,51,79,19,26,32
92,46,50,57,49,41,85,60,27,45,66,58,67,61,17,52,80,25,30,27
93,51,57,46,54,49,78,47,21,35,76,60,57,67,31,45,79,24,39,30
92,55,46,52,42,47,80,59,27,34,62,64,71,71,22,50,84,17,29,31
95,46,45,62,48,48,85,66,30,44,66,65,62,65,20,41,76,18,35,28
92,53,37,45,56,47,81,63,27,44,66,58,62,72,23,48,81,22,33,28
85,39,47,57,54,47,78,64,22,40,73,71,64,73,19,44,79,23,25,36
91,54,54,40,56,46,81,67,22,46,75,65,51,72,18,49,80,20,28,28
90,50,44,52,49,49,75,61,30,36,67,70,58,72,17,54,83,25,27,35
92,43,53,50,46,57,84,69,29,31,69,61,69,66,17,58,76,14,33,23
91,50,59,52,53,42,84,62,29,31,67,65,68,60,19,54,82,25,23,34
84,56,49,48,48,50,80,64,25,37,77,62,61,63,26,48,78,22,26,38
93,51,49,57,42,41,78,55,31,35,72,61,64,71,21,59,81,20,33,32
90,55,59,56,47,38,77,56,17,50,74,50,61,66,24,46,84,16,37,36
87,49,45,61,53,46,65,68,36,40,64,67,67,65,18,53,75,16,31,33
100,56,42,55,43,41,78,64,33,51,72,54,62,63,24,42,78,26,32,26
89,52,43,54,49,50,84,62,26,28,67,58,72,66,22,50,82,18,34,29
87,50,44,49,50,46,69,74,22,45,67,70,65,66,24,46,73,19,40,34
83,50,42,66,47,54,80,66,24,37,83,62,73,69,19,42,80,19,27,26
89,48,40,53,54,50,78,55,21,39,74,73,52,75,21,50,79,19,40,32
82,53,53,53,50,52,76,77,20,36,76,61,57,70,21,39,78,19,30,34
88,45,47,50,53,42,79,68,31,38,66,53,57,67,25,52,86,20,39,33
92,43,48,58,55,46,80,63,17,42,72,61,51,68,21,51,85,24,31,38
89,48,43,48,55,53,65,64,22,38,75,73,66,68,27,48,80,19,33,29
88,51,48,48,46,55,79,71,28,41,67,66,63,63,21,44,74,22,26,30
86,49,52,50,44,42,79,79,24,41,67,61,65,67,26,49,81,20,29,35
80,57,40,49,52,51,71,64,25,49,71,60,69,65,19,47,75,17,42,28
91,44,52,49,40,50,70,72,26,42,67,53,65,64,21,46,85,20,36,36
85,51,45,60,50,51,78,60,23,37,72,69,70,67,19,49,80,14,27,32
87,53,56,53,39,49,85,57,22,39,75,65,60,61,30,40,78,32,25,27
91,48,53,61,51,53,74,47,22,41,70,63,56,76,19,50,78,23,36,29
81,47,48,62,53,39,80,63,28,37,73,49,63,72,26,47,90,21,29,27
86,54,50,59,44,44,73,67,21,36,63,61,57,74,23,46,92,22,33,33
85,55,39,59,46,52,79,65,27,38,72,57,60,72,20,52,78,18,40,24
91,53,59,50,48,43,75,60,29,39,60,65,65,72,15,52,86,13,30,37
94,51,38,49,47,48,84,57,30,43,67,62,66,66,17,46,84,19,39,29
97,47,57,53,46,53,77,67,28,27,79,57,67,56,22,42,72,22,26,34
88,46,48,53,58,48,78,60,25,39,77,76,60,71,24,48,77,12,24,33
93,51,42,59,53,53,86,64,19,44,72,47,60,66,23,48,74,16,32,33
86,55,49,47,51,50,77,70,20,34,64,64,62,66,23,52,86,16,27,29
82,45,52,51,60,44,87,62,32,35,77,61,52,69,24,49,78,17,32,28
92,52,52,48,52,43,78,61,22,39,74,59,67,60,21,46,88,21,25,33
86,61,41,52,44,43,87,71,27,36,74,54,66,71,21,51,79,20,28,31
89,48,50,58,49,44,79,67,22,40,75,59,57,66,29,55,77,18,28,26
87,52,53,52,54,53,84,60,26,43,75,60,56,64,24,45,75,11,34,29
82,45,41,52,46,43,74,65,28,38,68,57,60,75,21,52,83,27,33,33
90,56,41,53,52,62,76,66,28,39,62,61,67,69,15,46,73,17,39,28
95,52,43,53,53,45,77,60,24,41,75,64,64,73,18,52,71,17,34,26
94,48,42,50,50,45,78,58,26,49,67,65,58,69,17,50,86,20,38,33
87,53,51,53,52,46,79,70,19,42,67,60,69,76,26,47,79,15,30,27
85,51,45,56,44,47,79,68,34,42,61,61,65,67,19,46,74,28,30,30
83,47,57,59,46,48,71,68,29,31,76,67,60,67,17,56,78,20,36,27
91,50,44,47,44,43,70,72,31,33,74,66,62,67,19,54,84,24,34,36
87,56,58,46,51,45,73,68,23,39,65,56,66,72,20,49,86,19,34,23
94,50,44,55,62,38,76,67,31,31,82,65,54,74,19,43,82,21,26,28
92,57,47,63,49,48,76,68,23,41,67,68,61,63,18,40,81,14,34,30
83,54,52,49,46,43,80,65,27,38,78,57,63,71,22,43,78,22,40,27
80,60,45,56,49,46,78,79,23,42,68,72,63,65,24,57,79,17,30,21
80,57,54,56,44,59,78,55,22,44,75,60,68,70,21,44,80,14,32,29
81,58,37,56,48,57,74,67,29,37,67,55,64,72,22,52,83,21,45,27
86,55,46,52,43,45,69,63,28,46,79,67,68,66,24,47,85,26,24,22
86,57,47,55,55,49,84,59,26,36,73,64,57,65,19,47,72,15,34,31
86,52,39,55,51,48,83,58,21,35,78,59,64,64,26,55,86,18,28,35
93,51,46,55,51,47,74,66,29,37,79,75,63,69,23,44,67,17,26,31
88,51,46,51,52,52,79,57,22,38,70,53,64,70,23,54,85,18,35,29
83,53,49,50,41,43,78,70,27,46,72,65,65,73,18,52,78,18,30,32
92,51,43,51,47,45,80,66,28,38,73,58,60,67,19,42,78,23,39,36
90,51,45,57,48,48,74,67,23,39,67,64,66,55,22,56,81,24,32,30
85,50,54,50,51,51,85,62,30,34,71,66,61,61,19,45,85,22,33,26
85,51,46,55,48,45,79,67,25,41,72,57,60,71,25,54,76,23,36,26
84,46,43,54,65,51,78,69,30,37,64,53,59,81,20,46,79,14,36,30
89,55,42,53,42,57,73,67,24,50,79,73,60,65,25,48,65,19,27,29
87,52,44,58,44,41,77,71,28,43,71,57,59,78,20,52,78,24,27,32
91,54,48,53,52,45,80,58,37,39,72,57,55,76,19,45,75,19,35,27
92,45,44,54,58,47,76,65,34,34,62,59,64,65,22,52,78,29,28,29
85,57,50,64,50,44,77,65,26,39,71,61,55,65,21,49,74,26,24,37
83,53,51,59,49,53,77,61,26,40,63,61,47,67,20,57,73,23,33,34
89,45,52,42,54,39,76,66,29,36,78,62,63,71,24,48,76,23,31,30
78,49,41,57,49,46,83,75,23,43,75,59,58,75,22,50,81,19,34,31
92,55,42,48,51,48,72,61,26,48,70,65,61,79,20,46,70,24,29,27
89,48,53,54,47,44,74,66,28,45,80,54,69,68,19,49,82,18,26,34
85,51,46,55,52,40,77,66,28,47,70,66,65,67,23,45,69,23,30,31
91,58,47,60,47,48,66,61,31,46,82,60,66,71,16,47,73,20,29,26
93,48,40,56,49,47,77,70,20,37,74,64,68,69,21,43,81,19,31,35
89,56,51,48,55,48,82,61,25,37,75,55,59,72,20,49,81,19,26,30
91,51,50,52,53,42,78,63,25,40,70,57,63,66,30,48,82,23,27,31
85,57,41,52,46,45,81,72,25,35,69,61,55,64,26,45,80,18,39,40
83,47,45,56,60,45,80,71,25,42,71,59,65,70,18,39,81,19,27,33
